Usuario,Mensagem,Localizacao
lima_junqueira,"@joaoamoedonovo, o melhor candidato. Uma pena que ainda tem pouco espaço na tv. Que essa história possa mudar em breve.

#JoãoNoJN",
DayseMurielly,"RT @_apaullav: É como aquele ditado: falou pouco, mas falou bonito. Meu candidato é @joaoamoedonovo. Eu quero a mudança, eu quero um novo p…",Brasil
fsaragiotto,#joãonojn Vamos de Novo !!,"iPhone: -23.603973,-46.668686"
Vaskenjk,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
CarolCostaFirmo,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
LuPriMemeLeo,#JoãoNoJN perfeito melhor não há,
10n_doria,Foi pouco mas já o suficiente para divulgar suas ideias #JoãoNoJN,
Tiago_F_Moreira,Toda mudança na natureza tem que vir do alto. Se me derem uma vassoura pra varrer um morro eu vou começar de cima p… https://t.co/f12mKAq0XR,Brasil
sistemas_0sx,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","São Paulo, Brasil"
cjalopes,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Ituverava, Brasil"
LorenaS14062320,A esperança se renova a cada dia. #OndaLaranja #JoaoAmoedo #PartidoNovo,"Minas Gerais, Brasil"
alinejacaraci,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Jacaraci/Bahia/Brasil
gusarib,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Brazil
JoseAdeildo,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",Brasil
tamiecristie,"RT @partidonovo30: Logo mais @joaoamoedonovo estará no Jornal Nacional. Será curto, por isso é muito importante que todos estejam ligados p…",
IgorAraujoCG,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
pccuppoloni,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
mcataldo11,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Resende, Brasil"
HendrickSerafim,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,"São Paulo, Brasil"
wineplusdine2,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
frankjuniorbr,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Dourados, Brasil"
cjalopes,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Ituverava, Brasil"
gustod_,"Queria que tivesse mais tempo pra falar, Joãozinho","Rio de Janeiro, Brasil"
10n_doria,Foi pouco mas já é suficiente para divulgar suas ideias #JoãoNoJN,
wineplusdine2,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
BeteBarroso,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Nanuque / Belo Horizonte / MG
spider_Brunin,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Recife, Brasil"
gusarib,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",Brazil
betomagnetoo,"RT @xexeucruel: Vou me virar nos 30 nessa eleição.
#JoãoNoJN foi rápido e dinâmico.
@joaoamoedonovo",Brasil
fuckinmorphine,"Nem acredito que vou perder meu candidato no jornal nacional, mas o que importa é que 1 vale mais que 27! 🔶💛 #JoãoNoJN",
welitontchu,"RT @tr3v4: Pense #Novo! Vote Novo 30! @partidonovo30 @joaoamoedonovo 🌊🍊
#JoãoNoJN https://t.co/th8Vm8rSOx",Cláudio
ike_coxa,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Curitiba - Pr
noemi_nk,RT @evertonstns: Previsão da Maju: Vem uma forte #OndaLaranja atingindo o Brasil #JoãoNoJN,"São Paulo, Brasil"
cjalopes,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,"Ituverava, Brasil"
phillip38248859,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Manaus, Brazil"
Gusttavofelipe,No plantão não dá pra ver #JoãoNoJN,"Limeira, Brasil"
willian_ss,#JoãoNoJN candidato pra mudar!!! votarei 30,
fergutieres,"👏🏼👏🏼👏🏼 O mais preparado! @jornalnacional @joaoamoedonovo 
no #JoãoNoJN VAMOS RENOVAR TUDO!!!!🧡🧡🧡 https://t.co/0sEKOTbNNR","-23.986258,-46.297072"
AnaCeliaBomfim,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Brasília
RogerioFaggione,Um minuto do João tem mais conteúdo que os 27 dos outros. #JoãoNoJN,Brasil
Dirk_Henning,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Joinville - SC -Brasil
fmoreiraamorim,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
PatriciaLira78,RT @DanielSpacof: Em um minuto falou mais que os outros em meia hora hahaha #JoãoNoJN https://t.co/TxstSiiuUi,"Rio de Janeiro, Brasil"
bltzmateus,"RT @RodolfoRagazzi: Hoje tem João Amoêdo no @jornalnacional!
#JoãoNoJN https://t.co/1vj6etiUcR","Belo Horizonte, Brasil"
FadimaBell,#JoãoNoJN arrasou! Nosso voto já eh seu!,São Paulo
joaolucasFFC,"RT @wbellofilho: Daqui a pouco tem João Amoêdo no Jornal Nacional. Um minuto apenas, mas um minuto de serenidade, boas ideias e sinceridade…","Rio de Janeiro, Brasil"
thiagoiyeiri,#JoãoNoJN @jornalnacional olha a voz do povo !!!!,
rayllanesouza,Vem com a onda laranja 🌊🍊 #JoãoNoJN,
CarlosArmandoRJ,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
FerrazRenon,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","São Paulo, Brasil"
AnaCeliaBomfim,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",Brasília
betomagnetoo,RT @_apaullav: Valeu muuuuito ficar acordada até agora. #EuVoto30 #JoãoNoJN #Eleições2018 #LulaInelegivel #LulaNaCadeia #MPN #TheVoiceBrasi…,Brasil
MarceloGPinto,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Brasil
joaolucasFFC,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Rio de Janeiro, Brasil"
PatriciaLira78,"RT @Welling93567124: #JoãoNoJN É impressionante a mobilização dos eleitores do João Amoêdo 30, se sem tempo de TV, debates etc.., essa onda…","Rio de Janeiro, Brasil"
danidorazio,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",Cidade Gaucha - Pr
betomagnetoo,"RT @eupedrohsilva: ""Reduzir verbas de gabinete"" #JoãoNoJN #Novo #EuSouNovo",Brasil
Felicid37376030,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
pastuszakj,"ÃO, ÃO, ÃO PRESIDENTE É JOÃO!!
PARABÉNS!
#JoãoNoJN  
Presidente é João 30! 

VEM  SEM MEDO COMM   JOÃOOO AMOÊÊÊÊDOO… https://t.co/8j4mr9gOtr","São Paulo, Brasil"
sapaozueiro,"O melhor perfil político desse ano...

#sextadetremurasdv #LulaInelegivel #LulanasurnasTSE #JoãoNoJN https://t.co/bg78CA8eUr","Brasília, Brazil"
Felicid37376030,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
tatitrigo,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
Telmandrad,RT @JooLuca26097090: @joaoamoedonovo @jornalnacional O único candidato à presidência preparado! #JoãonoJn,"São Paulo, SP"
decosena79,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
PatriciaLira78,RT @evertonstns: Previsão da Maju: Vem uma forte #OndaLaranja atingindo o Brasil #JoãoNoJN,"Rio de Janeiro, Brasil"
popular_liberty,Alguem posta o video #JoãoNoJN,
rmcostal,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",São Paulo Brasil
cjalopes,"RT @partidonovo30: Logo mais @joaoamoedonovo estará no Jornal Nacional. Será curto, por isso é muito importante que todos estejam ligados p…","Ituverava, Brasil"
oano2000,RT @LuizBGermano: Hoje teremos o candidato a presidência mais preparado apresentando suas propostas em um curto espaço de tempo. #JoãoNoJN,Brasil
BoyRiiOficial,"O João Amoêdo mostrou em 1 minuto, o suficiente pra mostrar que é o melhor #JoãoNoJN",
Welling22335571,muito bom!,"Belo Horizonte, Brasil"
cebola_luiz,Kkkkkk olha a terceira,"Rio de Janeiro, Brasil"
RodPrestes,"Poxa, foi tão rápido o #JoãoNoJn 😞
Espero que que a petição pro debate vá pra frente...",Brazil
Marcio_Clemente,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
homeromed,Da a faixa de presidente logo pro @joaoamoedonovo  #JoãoNoJN,"Buenos Aires, Argentina"
srmv55,"RT @partidonovo30: Logo mais @joaoamoedonovo estará no Jornal Nacional. Será curto, por isso é muito importante que todos estejam ligados p…",
AnaCeliaBomfim,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,Brasília
PBolzani,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
leandro_lima89,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Belém, Brasil"
lucassouza404,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
nomedeusuarix,"RT @adrianotomasoni: Na Venezuela fizeram isso.
Tiraram os poderes dos políticos e colocaram na mão de movimentos sociais.👇🏻 só pra lembrar…",
alvpeixo,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
evertonstns,"RT @fergutieres: 👏🏼👏🏼👏🏼 O mais preparado! @jornalnacional @joaoamoedonovo 
no #JoãoNoJN VAMOS RENOVAR TUDO!!!!🧡🧡🧡 https://t.co/0sEKOTbNNR","João Pessoa, Brasil"
EdemirZucatell1,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Lontras, Brasil"
wagnersilveiraa,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
rmcostal,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",São Paulo Brasil
eugeniotalves,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
WLucasup01,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
cleitonmoraes10,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Af.da Ingazeira
evertonstns,RT @FadimaBell: #JoãoNoJN arrasou! Nosso voto já eh seu!,"João Pessoa, Brasil"
bltzmateus,"RT @pankecamaceio: Prepara o couro gente.....esquerda, direita, centro vao bater pesado no NOVO depois de hoje...... #JoãoNoJN","Belo Horizonte, Brasil"
guisalviano,#JoãoNoJN chegou nos tops do twitter. Um bom sinal....,São Paulo - Brasil
rationalexpec,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Global
usaonline1,#JoãoNoJN O melhor candidato!,
phsloureiro_,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
AnnaPVasques,@joaoamoedonovo  Meu presidente!! Orgulho de ser NOVO 30!! #JoãoNoJN #joaonosdebates https://t.co/vMJDwpndna,
erico_maximo,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,Mooca - São Paulo
talitaconcer,João amoedo em 1 min falou mais que os canditados que tiveram 27minutos... #JoãoNoJN #pas,sharkcity
Mvrodrigues14,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
locrock666,#JoãoNoJN  falou pouco mais falou bonito . 🔝🏁🍀💡,"Ilicínea, Brasil"
evertonstns,RT @thiagoiyeiri: #JoãoNoJN @jornalnacional olha a voz do povo !!!!,"João Pessoa, Brasil"
silort,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",Valinhos SP Brasil
PatriciaLira78,"RT @1uizfernando: O #JoãoNoJN em um minuto falou melhor que muitos dos outros candidatos somados. Se ele concretizar essas propostas, seria…","Rio de Janeiro, Brasil"
eugeniotalves,"RT @RibeiroMar14: @joaoamoedonovo Pô, João, que sacanagem. Foi tão rápido que não deu nem pra piscar #JoãoNoJN",
Lincolnsoccer,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","RJ, Brasil"
RpereiraGamer,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
evertonstns,RT @rayllanesouza: Vem com a onda laranja 🌊🍊 #JoãoNoJN,"João Pessoa, Brasil"
MacedoTih,RT @FadimaBell: #JoãoNoJN arrasou! Nosso voto já eh seu!,São Bernardo do Campo
kvspurs,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Castelo, Brasil"
erasmolbj,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Vila Velha
RpereiraGamer,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
ansupriano,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Brazil
teodorfabiano,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",Londrina-PR
BoyRiiOficial,Vamos levantar isso pedindo para que o João tenha uma entrevista de vergonha! #JoãoNoJN,
lucassouza404,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
funchal_paulo,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
AnnaPVasques,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
BianconiRod,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
Lincolnsoccer,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","RJ, Brasil"
lluizz,Dei um peido que foi maior que essa entrevista do Amoedo kkkk #JoãoNoJN,Curitiba
TWITADOR_BR,"RT @TrendsCuritiba: #joãonojn é tendência em #Curitiba

https://t.co/RZOfMtLe22 https://t.co/cKEIWgzmnD",CURITIBA-PR-BRASIL
eeteixeira,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
betomagnetoo,RT @EvelynkMendes: #JoãoNoJN 1 minuto mais bem aproveitado do que os 27 falando abobrinha...👏👏👏,Brasil
fazendabrasilia,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Itumbiara-GO
camilatatianny_,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Lajedo, Brasil"
helioaleixo,RT @nrnflamengo: É suma importância conhecer todos os candidatos a presidente do Brasil e suas propostas. Em instantes teremos  #JoãoNoJN h…,Brasil
locrock666,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Ilicínea, Brasil"
camilatatianny_,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Lajedo, Brasil"
aranhapa,"O 1 minuto do João Amoedo no JN, foi muito mais sensato que os 27 dos outros candidatos! #JoãoNoJN","Porto Alegre, Brazil"
AnnaPVasques,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
PatriciaLira78,"RT @Welling93567124: #JoãoNoJN Chega a ser gritante  a diferença,1 minuto de João Amoêdo foi mais produtivo e direto do que os 27 que cada…","Rio de Janeiro, Brasil"
noemi_nk,RT @ramonndallagnol: #JoãoNoJN só o NOVO é novo. Contra a velha política @joaoamoedonovo,"São Paulo, Brasil"
lucassouza404,RT @gustavoramos: 1 minuto do @joaoamoedonovo no Jornal Nacional valem mais que os quase 30 minutos dos políticos entrevistados anteriormen…,
sistemas_0sx,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"São Paulo, Brasil"
RuanPablitu,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","São Paulo, Brasil"
ZezoCanna,"RT @partidonovo30: Logo mais @joaoamoedonovo estará no Jornal Nacional. Será curto, por isso é muito importante que todos estejam ligados p…","São Paulo, Brasil"
julianotrevi,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",Gramado RS
lucianacbelem,RT @RogerioFaggione: Um minuto do João tem mais conteúdo que os 27 dos outros. #JoãoNoJN,
betomagnetoo,RT @nubialaytynher: @joaoamoedonovo Só assisti O JN par causa de #JoãoNoJN,Brasil
DosOdmar,RT @locrock666: #JoãoNoJN  falou pouco mais falou bonito . 🔝🏁🍀💡 https://t.co/Z8kLClrfzw,
Haristeu,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Vitória - ES - Brasil
