Usuario,Mensagem,Localizacao
Soldado_DoRei,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
direitaminas,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…","Minas Gerais, Brasil"
warkentien2,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…","Florianópolis, Brazil"
RodrigoCali,"RT @elpais_brasil: #Eleições2018 | Bolsonaro: “Vamos colocar um ponto final em todos os ativismos do Brasil”. Após decisão das urnas, Hadda…",RJ
izabellyrl,RT @valdson_fi: Não será @jairbolsonaro e nem @Haddad_Fernando que salvará o Brasil. Quem salvará será o próprio brasileiro quando ele perc…,"Cristalina, Brasil"
melyssa_kharen,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…","Goiânia, Brasil"
Jinksbaeklu,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",fora do azul
maylarisay,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
VictorLorran8,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…","Belo Horizonte, Brasil"
nataliahcb,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…","Rio Grande do Sul, Brasil"
maicvasconcelos,Seria utópico demais se eu pedir para que Bolsonaro e Haddad façam uma campanha eleitoral sem ofensas e acusações i… https://t.co/hQnpKRCIRn,Repórter Esportivo
btoledo01,RT @sorayabborges: LulaeuConfio LulaValeALuta melhorrr presidente do povo brasileiro #VotePorLulaVote13 https://t.co/STvhacoNqW,"Belo Horizonte, Brazil"
notsociavel,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",Belém of the Stop
Aline52432059,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",Brasil
ichbinludwig,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",Estrela-RS
thenamerick,"RT @homofobiaNAO: Ciros, Marinas, Vera Lúcia, vamos juntos? #AgoraÉHaddad #HaddadÉ13 https://t.co/wC9QWMHbvM",nan
Mateus_crf95,"RT @AlineDantas523: Nordeste tá mudando, ñ aceitem que o Nordeste vai votar no Haddad. Tão querendo fazer o povo aceitar pq ngm ia desconfi…",Porto Rico
claareana,"Como Presidente da República, @Haddad_Fernando promoverá o direito à vida, ao emprego e à cidadania LGBTI+, com pri… https://t.co/Vn4RR3cnCW","Brasília, Brasil"
bieberrainha1,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…","Rio de Janeiro, Brasil"
daninosferatu,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…","SP, Brasil 🇧🇷"
MusoDaLateral2,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…","Rio Grande do Norte, Brasil"
Cutie_aegi,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…","Santa Catarina, Brasil"
jessicamarquest,"Se Ciro disse, tá dito! #Haddad13 #ocoisonao #elenão",Porto Alegre/ RS
silsousa1,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",Goiânia
cpnjunior,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",São Paulo
olorumm,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
Oliver28556719,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",Brasil
queenxblack,"RT @bchartsnet: Boca de Urna para Presidente IBOPE:

Jair Bolsonaro (PSL) 45%
Fernando Haddad (PT) 28%
Ciro Gomes (PDT) 14%

#Eleições2018",onde é que eu to nessa porra?
crbaptista1,"RT @redebrasilatual: Com gritos de ""Olê olá, Haddad lá"" e ""Vai dar PT"", presidenciável disse acreditar em segundo turno: ""tempo para o elei…","Guaratinguetá, Brasil"
FariaWallisson,RT @J0TA88: eu a partir de agora #AgoraÉHaddad #Eleições2018 https://t.co/7PWTodavLW,"Goiânia, GO"
FbioJosBatista2,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…","Sao Paulo, Brazil"
Cricamg,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",nan
tavinhoneto129,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",nan
leoterra_12,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…","Quissamã, Brasil"
marinapece,RT @bbcbrasil: #Eleições2018 Conheça as propostas de Jair Bolsonaro e Fernando Haddad à Presidência do Brasil - candidatos do PSL e PT estã…,"Brazil, RJ"
ssesiki,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",nan
arqueofarias,"-Se o PT se reeleger o Brasil vai virar uma Venezuela...
Eu: -

#Nordeste #EleNão #Eleições2018 #HaddadPresidente https://t.co/jXzVeyarwI",Aracaju
ichbinludwig,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",Estrela-RS
guivicente17,"RT @oAdvogad0: Nordeste ‘atrapalhou’ Bolsonaro? Não! Foram VALENTES em não permitir avanço do Haddad e Ciro

Em quase todos os estados do N…",nan
AldemJohnston,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
ABCPaulista,"RT @oAdvogad0: Nordeste ‘atrapalhou’ Bolsonaro? Não! Foram VALENTES em não permitir avanço do Haddad e Ciro

Em quase todos os estados do N…",ABC Paulista
manjotudo,"Bolsonaro não venceu em nenhum município do Ceará, o estado ficou dividido entre Ciro e Haddad. #Eleições2018","Natal, Brasil"
leo_leao2,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",Arapiraca Al
jhonys_oficial,"RT @jhonys_oficial: em quem você vai vota no segundo turno das #Eleições2018?
#SegundoTurno 
#Bolsonaro 
#Haddad 
#ViraViraCIR0","São José dos Pinhais, Brasil"
JRoberto_93,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",Rio de Janeiro / Brasil
GilVicenteXaxas,RT @jc_pe: #EleiçõesSJCC #Eleições2018 Haddad quer unir democratas e debater 'olho no olho' no 2º turno https://t.co/5HqcvhJXeH https://t.c…,Recife - Pernambuco - Brasil
animalserenade,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…","Brasília, Distrito Federal"
_souzaduarte,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…","Pelotas, RS - Brasil"
Morley85Emma,"RT @bbcbrasil: Fernando Haddad diz em discurso que vai usar a campanha do segundo turno à Presidência para atentar para ""os riscos que a de…","Norte, Westeros "
MiLick74,"RT @oAdvogad0: Nordeste ‘atrapalhou’ Bolsonaro? Não! Foram VALENTES em não permitir avanço do Haddad e Ciro

Em quase todos os estados do N…",Balneário Camboriú - SC
thifojo,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
thifojo,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",nan
arioldo,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",São Paulo Brasil
mol_matheus,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
limalblue_ofc,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
PHILLIPYSH,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
LavodRobert,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Curitiba, Brasil"
R_BALLBOA,"RT @jb_jornalista: O candidato Eduardo Leite (PSDB) afirmou em Pelotas, mais cedo, que não há hipótese de alinhamento ao PT de Haddad. Por…",RIO DE JANEIRO / PHILADELPHIA
Jeanluizds,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
canondream,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",lgbtq+ • she/her
claareana,". @Haddad_Fernando “Durante 12 anos, nós construímos uma nação. O que se viu foi um desmonte do nosso projeto.” #AgoraÉHaddad  #Eleições2018","Brasília, Brasil"
FASNATHALIADILL,"RT @bbcbrasil: Fernando Haddad diz em discurso que vai usar a campanha do segundo turno à Presidência para atentar para ""os riscos que a de…",Instagram:@faclubenathaliadill
MiguelAugustoD8,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
Brunohorn89,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",sinop/mt
lizinbetween,"RT @homofobiaNAO: Ciros, Marinas, Vera Lúcia, vamos juntos? #AgoraÉHaddad #HaddadÉ13 https://t.co/wC9QWMHbvM",jotaéfi
MeuRapGod,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
ollielefay,"RT @elpais_brasil: #Eleições2018 | Bolsonaro: “Vamos colocar um ponto final em todos os ativismos do Brasil”. Após decisão das urnas, Hadda…","Rio Sujo, MG"
correio,"Em Caetés, cidade onde Lula nasceu, Haddad bate fácil Bolsonaro https://t.co/tCMdmWxGXW #CBnasEleições #Eleições2018 https://t.co/wVg4MuZzZH","Brasília, Brasil"
lysasoraya,"RT @oAdvogad0: Nordeste ‘atrapalhou’ Bolsonaro? Não! Foram VALENTES em não permitir avanço do Haddad e Ciro

Em quase todos os estados do N…","Maceió, Brasil"
pattymasc,"RT @elpais_brasil: #Eleições2018 | Bolsonaro: “Vamos colocar um ponto final em todos os ativismos do Brasil”. Após decisão das urnas, Hadda…",São Paulo
KaiqueM47461575,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…","Quintino Bocaiúva, Rio de Jane"
OOutroLadodaEmi,"RT @bbcbrasil: Fernando Haddad diz em discurso que vai usar a campanha do segundo turno à Presidência para atentar para ""os riscos que a de…",nan
marcelohceh,"Gente tudo certo, vota no Haddad e ele coloca o Ciro como Ministro Chefe da Casa Civil (cês lembram que esse foi o… https://t.co/vRtoLQcg5V",Florianópolis
douglasbaiao,"Acredito que no segundo turno teremos um ""De frente com Gabi"" com o Haddad no lugar do debate, já que o Bozonaro de… https://t.co/2rxJl8AcPw",Belo Horizonte
pedrazzimari,RT @ThaisPedrazzi: Logo eu que nunca dei um voto pro PT... 100% fechada com Haddad e Manu (porém sofrendo) #Eleições2018,"São Paulo, Brasil"
ministro_Og,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",nan
LuizlSilveira,"RT @agencialupa: “Bolsonaro propôs cortar o 13º [salário]”, disse @Haddad_Fernando. Confira em https://t.co/Ig406YBUTP. #Eleições2018 https…","Rio de Janeiro, Brasil"
FilhoFilho182,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",São Paulo
necrof0x,"RT @elpais_brasil: #Eleições2018 | Bolsonaro: “Vamos colocar um ponto final em todos os ativismos do Brasil”. Após decisão das urnas, Hadda…","São Paulo, Brasil"
Gu_Menezes99,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Santos, Brasil"
fbnprs,"RT @correio: Em Caetés, cidade onde Lula nasceu, Haddad bate fácil Bolsonaro https://t.co/tCMdmWxGXW #CBnasEleições #Eleições2018 https://t…",nan
PCKawano,"RT @elpais_brasil: #Eleições2018 | Bolsonaro: “Vamos colocar um ponto final em todos os ativismos do Brasil”. Após decisão das urnas, Hadda…","São Paulo, Brasil"
WLS_Churchill_,"2° Turno 
HADDAD É LULA DENOVO 
COM A BOCA NO MEU ZOVO. 
#Eleições2018 #FraudeNasUrnasEletronicas",Brasil
Ytallosantos2,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",Brasil
jruizch,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",nan
CledirRocha,#Eleições #Eleições2018 #Brasil #JairBolsonaro #Bolsonaro #FernandoHaddad #Haddad #PSL #PT #PrimeiroTurno em João P… https://t.co/wH3Q6RhVug,João Pessoa - PB
wellingtonalex,"RT @anapaulacomenta: Nordeste só dando Ciro e Haddad, SOCORRO!!! #Eleições2018 https://t.co/MBm6Ysnzow","Curitiba, Brasil"
aleijadinha,"RT @elpais_brasil: #Eleições2018 | Bolsonaro: “Vamos colocar um ponto final em todos os ativismos do Brasil”. Após decisão das urnas, Hadda…",nan
folhape,"#Eleições2018 | Sem virada, Ciro deve anunciar apoio protocolar a Haddad https://t.co/yva2Q6ZGwN https://t.co/Z2YsopbCDz",Recife-PE
leandrolsa2017,"RT @oAdvogad0: Nordeste ‘atrapalhou’ Bolsonaro? Não! Foram VALENTES em não permitir avanço do Haddad e Ciro

Em quase todos os estados do N…","Minas Gerais, Brasil"
Ibson_Olliver,"RT @elpais_brasil: #Eleições2018 | Bolsonaro: “Vamos colocar um ponto final em todos os ativismos do Brasil”. Após decisão das urnas, Hadda…","Recife, Brasil"
crisatles,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…","Rio de Janeiro, Brasil"
Patrici66044426,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
freakwag,Vamos de Haddad? 13! Precisamos destruir o fascismo.,"Curitiba, Brasil"
nilzevictor,"RT @oAdvogad0: Nordeste ‘atrapalhou’ Bolsonaro? Não! Foram VALENTES em não permitir avanço do Haddad e Ciro

Em quase todos os estados do N…",brasil
jacobspfvr,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",RS
flaviof_silvaa,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…","São Caetano do Sul, Brasil"
carolinepydd_,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…","Chapecó, Santa Catarina"
allkar,"RT @oAdvogad0: Nordeste ‘atrapalhou’ Bolsonaro? Não! Foram VALENTES em não permitir avanço do Haddad e Ciro

Em quase todos os estados do N…","Suzano, SP. - BR"
aaldeia_mv,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
vipsdomomentoo,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
iltinho94,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…","Paraná, Brasil"
thaicoimbra,"RT @elpais_brasil: #Eleições2018 | Bolsonaro: “Vamos colocar um ponto final em todos os ativismos do Brasil”. Após decisão das urnas, Hadda…",Pelotas -》Florianópolis
guilhermelabre_,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…","Palmas, Tocantins"
Iludido_e,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",Brasil - Rio de Janeiro 
leticinhadiz,"RT @elpais_brasil: #Eleições2018 | Bolsonaro: “Vamos colocar um ponto final em todos os ativismos do Brasil”. Após decisão das urnas, Hadda…",nan
aquilos1,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",nan
SandroGlatzW,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",Blumenau - SC
SouzaEluam,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",BRAZIL
MPCPDS,"RT @oAdvogad0: Nordeste ‘atrapalhou’ Bolsonaro? Não! Foram VALENTES em não permitir avanço do Haddad e Ciro

Em quase todos os estados do N…",Rio de Janeiro
capinolote,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",Montes Claros/MG
MarkinhoJr,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",Rio de Janeiro - RJ - Brasil
vipsdomomentoo,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",nan
euleonardu,RT @bchartsnet: DEFINIDO SEGUNDO TURNO: Jair Bolsonaro (PSL) e Fernando Haddad (PT) disputarão a eleição para Presidente do Brasil. #Eleiçõ…,na merda
FlavioXSid,"RT @FatosEsquerda: ""Bolsonaro e Haddad irão disputar o 2º turno; siga a apuração"" #Eleições2018 https://t.co/aGVjxfXjha",nan
lenielvictor,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",Minas Gerais-Brasil
SouzaEluam,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",BRAZIL
glaucorios,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
giu_palumbo,"RT @homofobiaNAO: Ciros, Marinas, Vera Lúcia, vamos juntos? #AgoraÉHaddad #HaddadÉ13 https://t.co/wC9QWMHbvM",Brazil
Adrielly__karol,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…","Recife, Brasil"
adrianarenault,RT @1968Alysson: Turma no mínimo louca. Enche o Pais de santinho com lula como Presidente e vem criticar informação falsa. https://t.co/3YR…,"San Paolo, Brasile"
edecio_ipira,"RT @jb_jornalista: O candidato Eduardo Leite (PSDB) afirmou em Pelotas, mais cedo, que não há hipótese de alinhamento ao PT de Haddad. Por…",nan
