Usuario,Mensagem,Localizacao
iaragb,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",Patopolis
Moacir74021273,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…","Rio de Janeiro, Brasil"
daysecoficial,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",são  paulo
MarciaP_RJ,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",nan
veragimenez,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",Brasil Rio de Janeiro
JuniorGomesCRVG,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…","Rio de Janeiro, Brasil"
victordorsey25,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",nan
ivonetse,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",nan
carlinhosmala1,Dei block numa muie que tava louvando o Bozo e filhotes. Só depois vi que era a gostosa da Marinara a quem já prest… https://t.co/Q4pF2jcpsq,nan
victovargas,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",Brasilia/DF
cjcastro45,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",SP
Adelmoreira,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",nan
stavaresoficial,"@MarinaSilva sou seu fiel eleitor, mas hoje trabalhei nas eleições e pude perceber que em segundo lugar está… https://t.co/xqghyjHb18","Limeira, São Paulo, Brasil"
Fernand31901660,"RT @stavaresoficial: @MarinaSilva sou seu fiel eleitor, mas hoje trabalhei nas eleições e pude perceber que em segundo lugar está @cirogome…",nan
analesniowski,Será que um milagre acontece hj? Ciro x Marina no segundo turno? Que tapa seria 👋 e que maravilha ❤️ #Eleições2018… https://t.co/zvH5ODhcof,"Curitiba, Brazil"
marinamvandrade,"RT @marinamvandrade: “sou italiano sou branco e sou hetero”

gente sinceramente quem se orgulha disso https://t.co/6DHIZ7grwK","Lisboa, Portugal"
Dearmelos,RT @palhanomarina: Eu nesse momento. #ELEIÇÕES2018 https://t.co/texZbrNBFv,nan
AKnakiewicz,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…","São Paulo, Brasil"
Frolipe,Calma que a Marina ainda tá votando,Goiás
stavaresoficial,@MarinaSilva fico feliz em saber que a @REDE_18 já tem 03 senadores eleitos no Brasil. #Eleições2018 #Rede18,"Limeira, São Paulo, Brasil"
SouzaEluam,"RT @folha: Adriane Galisteu, Faustão, Silvia Poppovic e Marina Person votam em São Paulo https://t.co/TnPSSPSzzT #Eleições2018 https://t.co…",BRAZIL
SouzaEluam,"RT @folha: Brasil não pode ir pelo caminho da violência política, diz Marina Silva ao votar no Acre https://t.co/wv3KVpA0Tv #Eleições2018 h…",BRAZIL
faelbeltrame,"Kkkkkkkkkkk

Falei que a Marina ia ter menos votos que o Amoedo.

#Eleições2018",nan
Yaya__SG,Nos votos válidos a Marina conseguiu ficar abaixo do amoedo. Meu Deus Marina.,"Suzano, Brasil"
kikaluthor,Gente que que aconteceu com a Marina? 😶 #Eleições2018,Brasil
wordlay,PUTZ MARINA ATRÁS DO AMOEDO,Goiânia
_olivfelipe,Meu Deus a Marina sumiu,"Rio de Janeiro, Brasil"
ThallysBAlm,"Boca de Urna Presidente

Bolsonaro 45
Haddad 28
Ciro 14
Alckmin 4
Amoedo 3
Marina 2
Alvaro, Daciolo, Boulos e Meirelles 1 cada
#Eleições2018","Maceió, AL, Brasil"
RafaelLisboa97,AMOEDO PASSOU A MARINA E PODE PASSAR O ALCKMIN AHAHAHAHAH,"Rio de Janeiro, RJ"
revistaabsurda,"AMOEDO LIDERANDO A SÉRIE B E PASSANDO A MARINA 

DACIOLO NA FRENTE DE MEIRELLES E BOULOS

HAUAHAUAHAUAHAAUAHAUAHAUA… https://t.co/VWVnStjkmm",nan
LEONARDOS0UZA,"A maior derrota dessa eleição será de Marina Silva, a candidata não pensou duas vezes quando desceu a lenha no PT… https://t.co/YLc5SL768K",nan
greg_strider,"marina silva morreu mas passa bem
daqui a  4 anos estará de volta
#Eleições2018",Brazil
ngoes14,"Amoedo tem mais votação que Marina? 
Tenso galera...
#Eleições2018",Belém/ Pa
