Usuario,Mensagem,Localizacao
mpozzebon_,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",
MiFernandes03,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Maringá, Brasil"
Ezekiel_Almeida,RT @domlancellotti: #BolsonaroNoJornalNacional Esse Ministro Barroso aceitando denúncia infundada de racismo contra o Bolsonaro nem parece…,"Niterói, Brasil"
frihed32if,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","Balneário Camboriú, Brasil"
digorlvieira,"Resumindo, lute pelo salário das mulheres, mas no meu não! No meu não se diz respeito a ninguém! Hipocrisia no… https://t.co/OmRvw8K0a8","Santo André , SP"
Lettfb19,RT @barbarafontess: Para o Bolsonaro mulher tem que ganhar menos mesmo; se quiser segurança morte de inocente é efeito colateral; se não qu…,"Ipiranga, Belo Horizonte"
LuanaFe1986,"@JornalOGlobo QUEM POUPA O LOBO, SACRIFICA A OVELHA!
#BolsonaroNoJornalNacional 
#BolsonaroPresidente17… https://t.co/QSsVmZT3R5","Capão da Canoa-RS, Brasil"
theussgomes10,RT @fernandatanaka_: Bolsonaro foi bem articulado e claro. Foi sério. Não fugiu dos assuntos. Falou de suas pautas. Não deixou Bonner e Ren…,Vitoria-ES
emersonrbrito,"RT @KeyllaLima2018: - Menino geme Aah uuh que bom
- Menina pede ""Mais""
Eu não sei o que é pior cara  gente defender uma desgraça dessa ou a…","Mato Grosso do Sul, Brasil"
WanderPenna,RT @GuileHammes: @veramagalhaes A âncora Renata faz bem em não aceitar receber menos que homens por funções iguais (Bonner também é editor-…,
inbonha_exe,"RT @Brellasker: alguém sabe me dizer se essa imagem é real?

#BolsonaroNoJornalNacional https://t.co/yQURW9cKWM",
RosalileSoares,RT @VihRodrigues___: Mulheres rindo da Renata Vasconcellos e apoiando o Bolsonaro. Quando foi que as mulheres passaram a se enxergar com tã…,
Tulio_cbraga,"RT @lucianobraz: Renata Vasconcellos: ""eu nunca aceitaria receber menos que um homem"". Salário dela:  R$ 200 mil.
Salário do William Bonner…",
bolsoldado,"RT @Desesquerdizada: De #BolsonaroNoJornalNacional: ""Vocês vivem em grade parte aqui de recursos da União"".
VERDADEIRO. https://t.co/zMzWuY…",
drmarioribeiro,"RT @Camzthay: Mano, EU ODEIO O BOLSONARO

Mas amo meu país.
E em 2015 prometi pra mim mesma q votaria em candidato que:

-Não fosse citado…",
adeborarayssa,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","Natal, Brasil"
Recreio_i,"RT @JOAQUIMTEIXEIA: BOLSONARO,
AO VIVO,
no JORNAL NACIONAL:

- falou que a GLOBO é sustentada pelo Estado
- falou da desigualdade salarial…","Rio de Janeiro, Brasil"
vatesi45,"RT @mjcosta_: Exibir putaria e promiscuidade sexual diariamente na novela está certo, mas nem pense em mostrar uma livro ""infantil"". #Bolso…",Brasil
JulianaMell2,"RT @davidsantos0525: Após o Jornal. Você Vota no BOLSONARO?

🔁RT PRA ESPALHAR🔁

#BolsonaroNoJornalNacional","Abolição, Rio de Janeiro"
CleversonBeta,RT @Enquette_: #BolsonaroNoJornalNacional: Como você avalia o desempenho de Jair Bolsonaro na entrevista no JN?, RJ Brasil
nandovish,A melhor coisa de ontem foi esse bait GENIAL,"Rio Grande do Sul, Brasil"
paulompjunior,RT @jairbolsonaro: Em alguns instantes entraremos ao vivo no Jornal Nacional. Desde já agradeço a todos pelo apoio! Para acompanharmos os c…,Rio de Janeiro - RJ - Brasil
fabiostassen,"RT @Camzthay: Mano, EU ODEIO O BOLSONARO

Mas amo meu país.
E em 2015 prometi pra mim mesma q votaria em candidato que:

-Não fosse citado…",
Julia98227675,"RT @Louback99: Bolsonaro é o brasileiro q mais passa vergonha atualmente? 
(  ) sim
(X) COM CERTEZA
#BolsonaroNoJornalNacional","Curitiba, Brasil"
camiillamiranda,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
uilaislima,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Nilópolis, Rio de Janeiro"
injailey,"RT @joaodrew94: vamos apreciar a beleza da mulher que matou o Bolsonaro em pleno Jornal Nacional. 
#BolsonaroNoJornalNacional 
OBRIGADO REN…",upper east side
mo_nuzky,Renata linda falou tudo no JN,"Brasília, Brasil"
Hanna_Demetria,"RT @joaodrew94: vamos apreciar a beleza da mulher que matou o Bolsonaro em pleno Jornal Nacional. 
#BolsonaroNoJornalNacional 
OBRIGADO REN…","Rio de Janeiro, Brasil"
abrunaalcantara,"RT @malxndrz: boa noite com o vídeo mais prazeroso do ano, amém renata vasconsellos #BolsonaroNoJornalNacional #JN https://t.co/Wo7SAgjrUM","Anápolis, Brasil"
martinibluexol,RT @munirnege: renata vasconcellos comendo o cu do bozonaro #BolsonaroNoJornalNacional https://t.co/hq6G7WMEtY,EXOPLANET | NEOCITY💭
Igbtsebstan,"RT @bchartsnet: Bolsonaro: isso aconteceu em 1964...
Bonner: nós estamos em 2018 candidato
#BolsonaroNoJornalNacional https://t.co/sjWKRS4i…",Detroit
froyshawnie,"RT @joaodrew94: vamos apreciar a beleza da mulher que matou o Bolsonaro em pleno Jornal Nacional. 
#BolsonaroNoJornalNacional 
OBRIGADO REN…",Asgard
abmsonia,"RT @huffpostbrasil: ""Isso aqui tá parecendo uma plataforma de tiro de artilharia. Então, estou confortável"", brinca @jairbolsonaro. @realwb…",", Porto Alegre"
eflorencio,"RT @Pedro_henriqz: Sou gay e apoio o bolsonaro, voto 17 #BolsonaroNoJornalNacional",Brazil
bru_millionaire,"RT @amandaaaemely: Outros: bolsonaro presidente 
Eu:

#QuartaDetremuraSDV
#BolsonaroNoJornalNacional https://t.co/sfdBMNu69a","Brasília, Brasil"
parkjvante,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",creio que na sua cama
anselmo_flavio,"RT @rcp01: Isso foi na Barra da Tijuca Rio de Janeiro, após da entrevista de Jair Bolsonaro.
Se isso aconteceu na sua cidade ou bairro, div…",Natal - RN
bsrxs,"RT @lucianobraz: Renata Vasconcellos: ""eu nunca aceitaria receber menos que um homem"". Salário dela:  R$ 200 mil.
Salário do William Bonner…","Cuiabá, Brasil"
RosalileSoares,"RT @Louback99: Bolsonaro é o brasileiro q mais passa vergonha atualmente? 
(  ) sim
(X) COM CERTEZA
#BolsonaroNoJornalNacional",
torrra1,RT @selenawigs: renata o brasil te ama #BolsonaroNoJornalNacional https://t.co/cf2mLM9y4H,
taljbt,"RT @joaodrew94: vamos apreciar a beleza da mulher que matou o Bolsonaro em pleno Jornal Nacional. 
#BolsonaroNoJornalNacional 
OBRIGADO REN…",São luis
iamlostforyou,"RT @beruta: Apesar de prevalecerem os pontos negativos, há 2 pontos positivos na candidatura do inominável a presidência.

1. Após perder,…","Jaboatão dos Guararapes, Brasil"
blckbwr,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",brooklyn 99
ahaunter,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",Manaus
misshempp,RT @misshempp: EU TE VENERO https://t.co/cVUscfLtbf,Cabo Frio
trashreal,"RT @Aames_Oliveira: Renata Vasconcellos: ""Não, candidato! Por favor, não mostre esse livro escolar! Tem criança assistindo!""
#BolsonaroNoJo…","Maceió, Brasil"
amalucavalcanti,"RT @lovatolorde: o dia que o bolsonaro foi esmurrado ao vivo, renata o brasil te venera #BolsonaroNoJornalNacional https://t.co/06niGaXlDy",
CaioBorba,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
PsicoDosAnjos,RT @DhiegoBC: @correio24horas Agora uma mulher faz uma pergunta de desigualdade salarial e depois diz que o salário dela não diz respeito a…,
vagnerdom,"RT @KeyllaLima2018: - Menino geme Aah uuh que bom
- Menina pede ""Mais""
Eu não sei o que é pior cara  gente defender uma desgraça dessa ou a…",Brasil
jurubebapraazia,"- Privada
- Elevador
- Saída do Metrô/ônibus 
#BolsonaroNoJornalNacional #Brasil #eleicoes2018 https://t.co/Qpo8qPk3yF",
meguiteles,"RT @cleonjr: O Bolsonaro, na minha opinião, representa mais o ódio que os brasileiros carregam velado por aí (machismo, homofobia, racismo,…",Anápolis. 
ctrlbangerz,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",027
paulompjunior,"RT @allantercalivre: Sou amigo da pessoa que jogou na cara do Willian Bonner, ao vivo, no Jornal Nacional, que a Globo vive boa parte do di…",Rio de Janeiro - RJ - Brasil
NilsonA39588671,"RT @SaabBrasil: #BolsonaroNoJornalNacional 
Uma pergunta:
Todos sabemos que Renata ganha 5x ou 4x menos que Bonner, 

""Se o salário da Rena…","Campo dos Afonsos, Rio de Janeiro"
Cristiano721,RT @flaviomorgen: A Globo achou mesmo que iria causar uma imagem ruim do Bolso falando em “combater violência com mais violência”? Só macon…,
Ferreira_Lari19,"RT @itsraisouza: ""é história...""

disse o homem que falou que os brancos não iam na África e que não temos dívida com a escravidão 
#Bolson…",021
fracassoVEVO,"RT @chrstgrey: 25 minutos de pura gritaria, ignorancia e falta de educação.. parabéns aos que querem esse cara como presidente do brasil, v…",A+ fodida desse site
betty_Aestranha,Simples assim ....,"Lençóis Paulista, Brasil"
gummyooni,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",fan account
chapadown_,RT @VihRodrigues___: Mulheres rindo da Renata Vasconcellos e apoiando o Bolsonaro. Quando foi que as mulheres passaram a se enxergar com tã…,"Salvador, Brasil"
Rjsaguiarhotma1,"RT @SchuldinerSieg: Deixa eu ver se entendi:

Se o Jair Bolsonaro vai BEM o ""mérito"" não é dele...

É dos entrevistadores (os mais bem pago…",
sweetiejiminie,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","São Paulo, Brasil"
tamytarcy,"RT @huffpostbrasil: Renata Vasconcellos para #BolsonaroNoJornalNacional ""Seu salário de deputado, nós pagamos. E sabemos qual é, como cidad…",Brasil
Luis_Otavio_86,"RT @lucianobraz: Renata Vasconcellos: ""eu nunca aceitaria receber menos que um homem"". Salário dela:  R$ 200 mil.
Salário do William Bonner…","Pernambuco, Brazil"
luthieriagonca1,"RT @BlogDoPim: Globo, 17/01/2018: ""O levantamento do GGB [Grupo Gay da Bahia] é feito com base em notícias publicadas na imprensa, na inter…",Brasil com S 
GABciro_,"RT @davidsantos0525: Após o Jornal. Você Vota no BOLSONARO?

🔁RT PRA ESPALHAR🔁

#BolsonaroNoJornalNacional",Brazil
abmsonia,RT @Desesquerdizada: O principal telejornal do país fazer uma entrevista onde METADE do tempo foi gasto com pautas lacradoras só mostra a f…,", Porto Alegre"
LuciaMCVieira,"RT @augustojairo: O candidato que diz ao vivo que deixa os historiadores pra lá e fica com o alerta de um militar, é esse candidato que est…","Lorena, Sp, Brasil"
ileticialuna,RT @fIavioaugusto: mas eles não possuem o mesmo cargo kkkkkkkkk https://t.co/f5r9qGmRli,
Fernanda_am8776,"RT @professorigor: Eu vivi para ver a Globo citar  que uma de suas fontes de informação é o Super Pop da Luciana Gimenez!
#BolsonaroNoJorna…",Brasil
marlonlouco,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",Caxias do Sul
CarlosbarbosaA3,RT @meunomeeBrasill: @pedroivoalmeida É essa merda que querem ensinar pras crianças? Vergonhoso ... chega dessa babaquice com nossas crianç…,
Loydgh,"RT @GlassiF: Bonner 800 paus ...
Renata 200 paus ... pela margem de erro do IBOPE estão empatados tecnicamente ..... Kkkkk 
#BolsonaroNoJor…",São paulo
petenuccineto,"RT @SPD_33: 🔰Depois da aparição na Globo News pra puxar a orelha da Mirian Leitao, ROBERTO MARINHO volta do além novamente. Dessa vez para…",Ubirajara SP
RamonSebalhos,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Chapecó, Brasil"
caio_pierre,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",Planeta Terra (aquele azul)
Myrng21_,"RT @JoelAlexandreM: Bolsonaro respondendo sobre segurança publica no Jornal Nacional 

#BolsonaroNoJornalNacional https://t.co/5AHtAp0Ou9",no seu coraçãozin
DedezaoSilva,"RT @sirpotenza: Hoje Jair Bolsonaro ganhou mais um eleitor. Obrigado, Bonner e Renata por me ajudarem a escolher. Realmente estava muito pe…",Fortaleza-CE
rocha_erich,RT @flaviomorgen: Esse desespero com “Mas e se o Paulo Guedes...” só mostra que Paulo Guedes é a melhor indicação de ministro da história d…,"Iúna, Brasil"
crisolcastropoa,Sou negra e apoio @jairbolsonaro! 👉🏼😎👉🏽🇧🇷,"Porto Alegre, Brasil"
daniballet_78,"RT @KeyllaLima2018: - Menino geme Aah uuh que bom
- Menina pede ""Mais""
Eu não sei o que é pior cara  gente defender uma desgraça dessa ou a…",
isa_bellebf,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
kcjaguar_,"RT @lovatolorde: Renata Vasconcelos: ""eu nunca aceitaria menos que um homem se eu tivesse o mesmo cargo que ele"". Salário dela como jornali…","Natown, Brasil"
danrdias1,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",SoHo
sisjennerr,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",Havana oh nanana
eusouumunicorn_,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Piúma, Brasil"
carvalhoLIL,"RT @pinhead_lives: Renata Vasconcellos: nós pagamos o seu salário deputado!

Mito: você recebem 80% de verba do governo!

Putz 🤔

#Bolsonar…","Taguatinga, Brasília"
ademarmelo,RT @flaviomorgen: A Globo achou mesmo que iria causar uma imagem ruim do Bolso falando em “combater violência com mais violência”? Só macon…,"Framingham, MA"
RosalileSoares,"RT @ivamcabral: Se pudéssemos escolher uma única expressão que representasse a indignação de todos os brasileiros nesta noite, seria esta.…",
viclore_,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…","Raul Veiga, São Gonçalo"
PastorLiomar,"RT @Ederson_4685: Renata apresentou o resto do jornal triste depois q descobriu q ganha menos q o Willian Bonner 😂😂
Ele tá na Globo desde q…",Brasil
AgildoMangabei1,"RT @pauloap: Engraçado que ontem o Bonner deixou o Ciro mostrar seu documento do plano de governo

Mas o livro do kit gay pra criancas, dis…",
Flanascc,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Minas Gerais, Brasil"
Vaalentein,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Concórdia, Brasil"
VitorFuzinatto,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",
CarlosNevesmar1,"RT @sirpotenza: Hoje Jair Bolsonaro ganhou mais um eleitor. Obrigado, Bonner e Renata por me ajudarem a escolher. Realmente estava muito pe…","Natal, Brasil"
imid_violeta,"RT @AndreattaRaufs: ""Eu como cidadã, afirmo, que você é um filho da puta, burro pra caralho, não sei nem como o teu órgãos nao entraram com…",Pólis 
ellafpeixoto,"RT @calu_barros: Bolsonaro hoje antes de entrar no ar: ""Ó mamãe porque me tiraste de ventre pra pagar mico em rede nacional"".

  #Bolsonaro…",
XANDAODAGAMA,"RT @SatilAndrew: Povo falando sobre a Renata pagar o salário de políticos, mas não fala que a Rede Globo recebe dinheiro de partidos políti…",
litfard,RT @professorigor: Ainda sobre ontem: #BolsonaroNoJornalNacional https://t.co/fr7telakfZ,Brazil
reclamadoria,"RT @BlogDoPim: Sobre #BolsonaroNoJornalNacional, assista ao meu comentário para a Jovem Pan. https://t.co/LF42PHSZYX",Brasil
paulorvive,Renata é fodaaaaaaaa,joao p e paulo r! 👼
marlonlouco,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",Caxias do Sul
LeticiaAnuncia1,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…","Sepetiba, Rio de Janeiro"
Salmuscrown,"RT @BlogDoPim: Sobre #BolsonaroNoJornalNacional, assista ao meu comentário para a Jovem Pan. https://t.co/LF42PHSZYX",Brazil
MaariaR,Só eu acho que o Bolsonaro fala parecendo um bêbado?  #BolsonaroNoJornalNacional,
tradespy1900,RT @Desesquerdizada: O principal telejornal do país fazer uma entrevista onde METADE do tempo foi gasto com pautas lacradoras só mostra a f…,
ademarmelo,"RT @JoelAlexandreM: Considerações finais de Jair Bolsonaro na entrevista para o Jornal Nacional 

#BolsonaroNoJornalNacional https://t.co/e…","Framingham, MA"
eduardodelduca,"Alguém avisa o Bolsonaro !
#BolsonaroNoJornalNacional

https://t.co/PPE0UVhs3Q",Limeira SP
apavcoelho,"RT @Desesquerdizada: De #BolsonaroNoJornalNacional: ""Com certeza há uma diferença salarial aqui, o senhor provavelmente ganha mais e ela me…",
